Physician ID,Physician Name,Hospital ID,Hospital Name,Hospital ZIP,Hospital City
39665659,ULAS BAYRAKTAR,AC985,Texas Oncology - Paris,92373,REDLANDS
70524239,STEPHANIE CHILDS,AC402,Genesis Cancer and Blood Institute,54301,GREEN BAY
79652483,Jean Mulcahy Levy,AC443,Maine Medical Center,17036,HUMMELSTOWN
84612433,Jeremy Deutsch,AC739,Legacy Health System,95682,SHINGLE SPRINGS
92972714,TAYYABA BASHIR,AC932,Providence/St. Joseph's Northern California,20706,LANHAM
91460635,CHRISTIANE ZOGHBI,AC794,Hackensack Meridian Health,29615,GREENVILLE
53348949,Kristen Sanfilippo,AC464,Rocky Mountain Cancer Centers,28043,FOREST CITY
60108658,GAURI BADHWAR,AC168,Nacogdoches Memorial Hospital,83706,BOISE
41324400,MICHAEL HOUSE,AC562,Unitypoint Health,80303,BOULDER
93518501,NATHAN MESKO,AC121,Boston Medical Center,53295,MILWAUKEE
27198575,SILVIYA VELINOVA,AC434,Doylestown Health,74136,TULSA
40975397,MARGARET VANMETER,AC494,Crozer Keystone Health System,32209,JACKSONVILLE
28857834,NATALIE SWANSEN,AC245,Genesis Oncology,60302,OAK PARK
95399646,JUSTIN BIRD,AC677,Trinity Health New England,93030,OXNARD
18961655,JOSHUA MCKENZIE,AC246,St Elizabeth Cancer Care,58103,FARGO
92030476,NIHAR PATEL,AC659,Ironwood Cancer And Research Centers,92223,BEAUMONT
80367590,Shannon Carty,AC805,New Mexico Cancer Center,48312,STERLING HEIGHTS
58916246,AZIZA SEDRAK,AC682,St Joseph Regional Cancer Center And Blood Institute,8244,SOMERS POINT
52817583,SHAYAN RAYANI,AC954,Cellnetix Labs LLC,48708,BAY CITY
48676476,RICHARD BAKST,AC489,University of Arkansas For Medical Sciences,24301,PULASKI
79793967,MATTHEW WEISSLER,AC233,Abbott Northwestern Hospital,24112,MARTINSVILLE
58988629,ASHLEY HARDY,AC683,The Oncology Institute of Hope and Innovation,35243,BIRMINGHAM
77002364,Katy Goldsborough,AC996,Saratoga Hospital,42101,BOWLING GREEN
90886309,James Ford,AC322,University Of Texas Health Sciences San Antonio,60555,WARRENVILLE
49791966,WEI LIU,AC813,Nebraska Medicine,28374,PINEHURST
46885447,NADER EL-MALLAWANY,AC692,HCA Midwest Division dba Research Medical Center,63122,SAINT LOUIS
20664688,VALERIA ZILBERMAN,AC118,SSM Health,29926,HILTON HEAD ISLAND
70047304,DALIA HAMMOUD,AC677,Trinity Health New England,93030,OXNARD
68991842,MICKEY LIAO,AC299,Ventura County Hematology Oncology Specialists,7070,RUTHERFORD
48605049,VINODH PILLAI,AC439,Saint Francis Health System,80634,GREELEY
73737891,BENJAMIN GOLDSMITH,AC890,Texas Oncology - Canton,75044,GARLAND
70743174,PELIN CINAR,AC170,SUNY Upstate University Hospital,55101,SAINT PAUL
37686809,RICHARD DUNNE,AC838,Swedish Hospital-Part of Northshore,28602,HICKORY
66033326,Damiano Rondelli,AC771,NYC Health + Hospitals/Bellevue,7738,LINCROFT
97883078,RACHEL GRISHAM,AC235,Witham Hematology Oncology Center,92395,VICTORVILLE
92840292,Edgard Badine,AC511,Santee Oncology,44307,AKRON
47332007,PAUL CHENG,AC931,"Millennium Oncology Hollywood, FL",4856,ROCKPORT
33163761,AMANDA MAY,AC572,Atlanta Cancer Care,42303,OWENSBORO
74661611,KAREN SWISHER,AC218,Coastal Cancer Center - South Carolina,19406,KING OF PRUSSIA
82081194,DAVID LAWSON,AC250,Rush University Medical Center,92395,VICTORVILLE
82054176,BASSAM GHANEM,AC935,Detar Healthcare System,89128,LAS VEGAS
76236627,WILLIAM WOOD,AC123,Henry B. Fox,65251,FULTON
65351981,R REYNOLDS,AC169,Promedica Health,78229,SAN ANTONIO
67014752,ANDREW YOUNG,AC411,Hematology Oncology Associates of Fredericksburg,77079,HOUSTON
55002224,LONG DANG,AC391,William S. Middleton Memorial Veterans Hospital,94121,SAN FRANCISCO
50506785,MARK ZALUPSKI,AC248,Columbus Hematology Oncology Associates,963,CATANO
17413633,Jyothi Challa,AC306,Prisma Health,77401,BELLAIRE
29787535,Bradley Ekstrand,AC211,Santa Barbara Cottage Hospital,56352,MELROSE
90231221,Subhash Sharma,AC915,VA Southeast Network,78712,AUSTIN
50466779,MARIA CANCIO,AC289,Franciscan Physicians Network OHS,2062,NORWOOD
79622669,Johann Brandes,AC253,Michigan State University Health,79601,ABILENE
42074524,LAURA WILLSON,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
46525719,Sharon Swierczynski,AC914,H. F. Mabry Center for Cancer Care,928,SAN JUAN
23654975,PASQUALE BENEDETTO,AC814,Ascension Sacred Heart Health System,92117,SAN DIEGO
91045865,BARRY CUIFFO,AC195,Intermountain Health SLC,89106,LAS VEGAS
73282915,Sven Devos,AC856,New England Cancer Specialists,35058,CULLMAN
96588927,Muhammad Hamdan,AC894,Eskenazi Health,8820,EDISON
47277693,Stephen Graziano,AC952,Dayton Physicians,28401,WILMINGTON
87295411,PHUONG DOAN,AC560,Connecticut Childrens Medical Center,30141,HIRAM
72882634,DONNA WALKER,AC540,University of Alabama at Birmingham,23936,DILLWYN
90674345,BRIAN WILLIAMS,AC860,Sentara Martha Jefferson Hematology and Medical Oncology Associates,35801,HUNTSVILLE
24412485,LARRY FIORENTINO,AC996,Saratoga Hospital,42101,BOWLING GREEN
84266621,AFSHIN DOWLATI,AC464,Rocky Mountain Cancer Centers,28043,FOREST CITY
74075785,HOA NGUYEN,AC230,Los Angeles Cancer Network-Good Samaritan,8753,TOMS RIVER
28085549,LINH NGUYEN,AC537,Nebraska Hematology Oncology,20010,WASHINGTON
85103436,STEPHEN WILT,AC744,Texas Oncology - Midlothian,60453,OAK LAWN
38768404,NENA MIRKOVIC,AC419,Ohio State University,1608,WORCESTER
18615665,PASCALE SALEM,AC876,McLaren Healthcare,95453,LAKEPORT
38168669,Peter Pickens,AC420,Tidelands Health Oncology,7652,PARAMUS
55759042,DANNY CURTIS,AC153,Marshfield Clinic Health System,98382,SEQUIM
53622384,Brian Druker,AC948,Montgomery Cancer- Prattville,75093,PLANO
90674133,ALICE COHEN,AC893,Ridley-Tree Cancer Center,78215,SAN ANTONIO
39959323,CHUCK CHO,AC218,Coastal Cancer Center - South Carolina,19406,KING OF PRUSSIA
90316542,DAVID DIAMOND,AC957,Houston Methodist Health System,20715,BOWIE
87206341,SAMER BALLOUZ,AC108,Texas Oncology - Irving,92705,SANTA ANA
55361866,Anthony Magdalinski,AC903,Johns Hopkins All Childrens Hospital Inc,780,COTO LAUREL
66367477,"Gang (""Gary"") Tian",AC627,SCOA South Carolina Oncology Associates,42431,MADISONVILLE
82649543,Thomas Peacock,AC506,Alegent Health Partners,23936,DILLWYN
56391554,LISA CHAIKEN,AC744,Texas Oncology - Midlothian,60453,OAK LAWN
98449143,Dustan Osborn,AC547,Hematology Oncology Specialists of Cape Cod,34119,NAPLES
50569085,LAKSHMI AGGARWAL,AC404,Cancer Care Center of Montgomery,98055,RENTON
93875881,Vance Wright-Browne,AC454,Multicare Mary Bridge Childrens Health Center,77504,PASADENA
85824127,MADHURI YALAMANCHILI,AC638,Philadelphia Veterans Affairs Medical Center,11740,GREENLAWN
18464896,QAISER NIAZ,AC746,Jupiter Medical - Anderson Cancer Center,29414,CHARLESTON
91623520,ANN MANERS,AC472,Northside Hospital Inc,53533,DODGEVILLE
72241813,DANIEL MOORE,AC846,M2 Oncology,2116,BOSTON
41271076,Jennifer Pearce,AC702,Salinas Valley Medical Center Cancer Care,75042,GARLAND
75026776,WILLIAM MC NULTY,AC568,Premier Health,19118,PHILADELPHIA
30153674,Darla Liles,AC379,Cancer And Leukemia Center PLLC,85711,TUCSON
48002615,KEVIN REDMOND,AC406,Middlesex Health System,60099,ZION
31437262,ELHAMY ESKANDER,AC282,Cook Children's Medical Center,20678,PRINCE FREDERICK
95971943,DENNIS LOWENTHAL,AC285,Bassett Medical Center,80112,ENGLEWOOD
29139024,JOHN RUSSELL,AC994,The Cancer and Hematology Centers,7446,RAMSEY
38532516,VINCENT HANSEN,AC642,Arizona Blood and Cancer Specialists,53901,PORTAGE
43157883,ANITA HILLIARD,AC282,Cook Children's Medical Center,20678,PRINCE FREDERICK
84800390,Scott Bearman,AC435,Berkshire Health System,19977,SMYRNA
62381118,SUSAN MELIN,AC863,Baylor College of Medicine,34236,SARASOTA
26131997,James Hueftle,AC897,Hematology Oncology Clinic,20817,BETHESDA
33088548,JAMES WILLIAMS,AC540,University of Alabama at Birmingham,23936,DILLWYN
76144304,Sridhar Rao,AC874,The University Of Vermont Health Network,32459,SANTA ROSA BEACH
21315206,SAMER BIBAWI,AC298,Dell Childrens Medical Center Of Central Texas,38372,SAVANNAH
11978014,Joanne McManaman,AC220,Firsthealth Of The Carolinas,93703,FRESNO
28655463,YOUNG LEE,AC961,Honor Health,17331,HANOVER
16779209,MADELEINE KANE,AC378,Tampa General Hospital,24301,PULASKI
22486924,LAWRENCE TEPPER,AC301,Children's Hospital of Colorado,43050,MOUNT VERNON
17353126,Carlin McLaughlin,AC593,Comprehensive Cancer Centers in Las Vegas,46011,ANDERSON
46382618,KEVIN ROOF,AC595,Meade Pediatrics,81505,GRAND JUNCTION
46518376,JOHN SUH,AC820,MaineHealth Cancer Care,20678,PRINCE FREDERICK
48720204,AGUSTIN SUAREZ,AC184,Baylor University Medical Center,7202,ELIZABETH
49545915,Jack Saux,AC662,Childrens Hospital Los Angeles,91786,UPLAND
91269676,MARK LANGER,AC437,University of California Irvine Healthcare - Community,48154,LIVONIA
66393433,Brian Bolwell,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
51059989,WILLIAM MENDENHALL,AC701,Northwest Hospital Center,19046,JENKINTOWN
83198316,HEMANT PATEL,AC815,Lee Health System,45433,DAYTON
73876456,JOHN SCOLA,AC539,Harlod Alfond Cancer Center,29605,GREENVILLE
69373497,JACK JACOUB,AC824,Ellis Hospital,95124,SAN JOSE
92641031,SAMUEL CHAN,AC940,Westchester University Medical Center,94710,BERKELEY
17746092,SANDRA TAYLOR,AC904,Penrose Saint Francis,21153,STEVENSON
73141220,Alan Dosik,AC767,Chipola Surgical & Medical Specialties,64507,SAINT JOSEPH
99563422,Harvey Hsiang,AC369,The University Of Illinois Hospital And Health Sciences System,61282,SILVIS
88947843,MEHMOOD HASHMI,AC233,Abbott Northwestern Hospital,24112,MARTINSVILLE
55678276,JOHN MASTANDREA,AC390,Contra Costa Oncology,80026,LAFAYETTE
15538526,REBECCA THOMAS,AC333,University of Florida Health,98664,VANCOUVER
45472877,BURKE BROOKS,AC303,Clearview Cancer Institute,91355,VALENCIA
20250435,SUMEET KUMAR,AC792,St. Luke's University Health Network,29526,CONWAY
49546596,NKECHI ONWUZURIKE,AC991,General Physicians Group P.C.,86001,FLAGSTAFF
61627150,Nirmala Saraf,AC291,Crete Area Medical Center,38901,GRENADA
75548503,Brenda Cooper,AC719,Regional Cancer Care Associates - Maryland,91776,SAN GABRIEL
25005308,ROBERT WEINER,AC189,VCS Virginia Cancer Specialists,46350,LA PORTE
33337003,Seth Page,AC709,Valley Children's Hospital,77070,HOUSTON
85375545,Costas Constantinou,AC732,Defense Health Agency Health System,3063,NASHUA
90230232,BHAUMIK PATEL,AC663,CHI Saint Joseph Health,52732,CLINTON
66864806,ABRAHAM CHACHOUA,AC158,Hematology Oncology Associates of Alabama,33417,WEST PALM BEACH
15485169,AMTULLAH KHAN,AC483,Cancer Partners of Nebraska,91007,ARCADIA
56210151,Gerard Donnelly,AC633,Providence Portland Medical Center,77521,BAYTOWN
94306578,MARY KLEIN,AC845,Asante Rogue Regional Medical Center,10025,NEW YORK
87346896,ARTHUR FELDMAN,AC217,St Mary Medical Center,79761,ODESSA
22456722,Yong Ji,AC847,Christus St. Michael - Hematology/Oncology,1902,LYNN
91006693,ROLAN PASCUAL,AC615,Texas Oncology - Amarillo Cancer Center,96720,HILO
71454624,EVAN VOSBURGH,AC684,Isabella Martire MD,29902,BEAUFORT
87914023,George Karp,AC679,Childrens Hospital of Wisconsin,4769,PRESQUE ISLE
87557910,Philip Lowry,AC490,St Louis Cancer Care,19148,PHILADELPHIA
25479895,JOSEPH MC CLURE,AC486,Genesis Cancer Care Institute,56401,BRAINERD
58165385,MONICA VERMA,AC563,Be Well Health Care Center,94609,OAKLAND
22489994,KATHRYN RUDDY,AC187,Prairie Lakes Cancer Center,60048,LIBERTYVILLE
85276962,AYALEW TEFFERI,AC714,June E Nylen Cancer Center,33744,BAY PINES
69473328,KATHRYN ARRAMBIDE,AC669,Iowa Methodist Medical Center,37343,HIXSON
58967096,MICHAEL HADDOCK,AC618,University Oncology Associates,24641,RICHLANDS
33624014,Noel Maun,AC936,Virginia Cancer Institute,19115,PHILADELPHIA
65154184,ADAM BRUFSKY,AC182,Asante Cancer Treatment Center,12010,AMSTERDAM
78702375,Thomas Johnson,AC802,Olympic Medical Center,75042,GARLAND
91834648,BARBARA HALEY,AC684,Isabella Martire MD,29902,BEAUFORT
66698437,TIMOTHY FITZGERALD,AC361,Baptist Medical Center,43351,UPPER SANDUSKY
66920969,David Slomiany,AC185,Albany Medical Center Group Org,77304,CONROE
29289164,James Garvin,AC439,Saint Francis Health System,80634,GREELEY
79651925,Timothy Wassenaar,AC911,Regional Hospital of Scranton,33143,MIAMI
18632619,Anna Belcheva,AC702,Salinas Valley Medical Center Cancer Care,75042,GARLAND
16236561,JOHN COLE,AC231,Regional Medical Oncology Center,58202,GRAND FORKS
98416686,MUNEEB CHOUDRY,AC892,New York University Langone Health System,77014,HOUSTON
78345104,BYRON DASHER,AC346,Prohealth Care,28210,CHARLOTTE
93143944,Quoc Truong,AC797,Texas Oncology - Medical City Dallas,61637,PEORIA
43176786,John Strother,AC603,OHC Oncology Hematology Care,28546,JACKSONVILLE
32221930,TIFFANY SVAHN,AC130,LVPG  Lehigh Valley Physicians Group,11426,BELLEROSE
70643104,JOHN ZUBKUS,AC834,The Cancer Center at Blessing Hospital,32561,GULF BREEZE
81760311,JAMES BOYD,AC233,Abbott Northwestern Hospital,24112,MARTINSVILLE
38478168,Henry Xiong,AC562,Unitypoint Health,80303,BOULDER
46697859,TARIQ SIDDIQUI,AC753,Loyola University Health System,28301,FAYETTEVILLE
50975755,CAROLYN AKS,AC539,Harlod Alfond Cancer Center,29605,GREENVILLE
97595170,LEONIDO LUZNIK,AC890,Texas Oncology - Canton,75044,GARLAND
48532984,Robert Siegel,AC522,Ascension Borgess Hospital,2190,SOUTH WEYMOUTH
69700057,PATRICK MELLORS,AC499,University Of Kansas Medical Center,66502,MANHATTAN
90581096,SARAH SAHIB,AC747,Start Center for Cancer Care,6052,NEW BRITAIN
57697729,JAMES DOLEZAL,AC514,Troy Regional Medial Center,53207,MILWAUKEE
95863537,NABIN KHANAL,AC912,Hematology Oncology Associates of Treasure Coast,42431,MADISONVILLE
47397691,Marc Schwartz,AC344,Montefiore Health System,7728,FREEHOLD
64481934,ALEXANDER CHIN,AC800,Essentia Health,94550,LIVERMORE
73015045,ANKIT MODH,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
94131654,KRISTINA LEE,AC575,St. Charles Cancer Center - Bend,64132,KANSAS CITY
11291217,THUSHARA PAUL,AC691,Texas Oncology - Greenville Lou & Jack Finney Cancer Center,75237,DALLAS
67409261,PERRY MOROCCO,AC919,AHNI American Health Network Of Indiana,33621,TAMPA
84170727,FURQAN AKHTAR,AC518,Carle Foundation/Carle Physicians Group,22405,FREDERICKSBURG
90755581,KAREN LEE,AC203,Genesis Cancer Care Center,85028,PHOENIX
60244453,SAUD ALSUBAIT,AC932,Providence/St. Joseph's Northern California,20706,LANHAM
89358827,SAGE GREEN,AC821,Rio Grande Hematology & Oncology,71655,MONTICELLO
95325684,JONATHAN PROULX,AC283,Downriver Oncology Center,28213,CHARLOTTE
15997260,ASHLEY JEAN,AC363,Putnam County Hospital Cancer Center,34113,NAPLES
63191216,Matthew Sochat,AC127,Methodist Hospital,35007,ALABASTER
12395517,IMA PAYDAR,AC921,Maine Children's Cancer Center,36207,ANNISTON
42372794,JULIE VOELLER,AC724,Champlain Valley Physicians Hospital Medical Center,3104,MANCHESTER
59170550,CHARLES CHACKO,AC600,Florida Cancer Affiliates,96720,HILO
41402035,Na Liu,AC360,Sinai Hospital Of Baltimore,97008,BEAVERTON
12467125,Thomas Knight,AC724,Champlain Valley Physicians Hospital Medical Center,3104,MANCHESTER
15991196,MELISSA YEE,AC475,Panacea Oncology,11235,BROOKLYN
43896377,ROYA TABATABAI,AC360,Sinai Hospital Of Baltimore,97008,BEAVERTON
77918631,SHUANG QIN ZHANG,AC791,Ascension St Johns Hospital,60007,ELK GROVE VILLAGE
48609610,Colette Owens,AC842,Ascension NE Wisconsin,86001,FLAGSTAFF
65684387,KRISTEN PETTIT,AC360,Sinai Hospital Of Baltimore,97008,BEAVERTON
42518235,BENJAMIN MOELLER,AC340,Emerald Coast Cancer Center,89144,LAS VEGAS
44990274,JULIA CARNEVALE,AC143,University of Louisville,55432,MINNEAPOLIS
93290289,Gustavo Cadavid,AC163,Compass Oncology,47714,EVANSVILLE
67478592,Naga Malleswari Vutukuri,AC921,Maine Children's Cancer Center,36207,ANNISTON
29371779,KATRINA LANCASTER,AC389,CMC Cancer Center Conway,24382,WYTHEVILLE
50133168,BRENT ROSE,AC993,Green Bay Oncology At St Vincent Hospital Regional Cancer Center,62959,MARION
89041810,ELVIRA NECULISEANU,AC887,Nicklaus Miami Pediatric Hematology & Oncology Associates,39581,PASCAGOULA
70483658,CAMILA MASIAS CASTANON,AC720,Verity Medical Foundation,78704,AUSTIN
78152818,Nicole Grieselhuber,AC840,Texas Oncology - Abilene,11790,STONY BROOK
97355610,Sean Pyper,AC913,Community Health Partners,61364,STREATOR
48683610,MAEN ABDELRAHIM,AC706,Providence Sacred Heart Childrens Hospital,43212,COLUMBUS
21337318,David Madrid,AC347,Vail Health,36652,MOBILE
39377124,Anusiyanthan Mariampillai,AC819,Cleveland Clinic Florida,20852,ROCKVILLE
84520784,Warren Alperstein,AC987,Texas Oncology - Mount Pleasant Patty & Bo Pilgrim Cancer Center,33033,HOMESTEAD
17413985,Urvi Shah,AC631,Georgia Cancer Specialists,11706,BAY SHORE
94100494,ANDREA SITLINGER,AC687,Nashville Oncology Associates,2114,BOSTON
49782516,MARIAN WAHBA,AC749,McLeod Center for Cancer Treatment & Research,17201,CHAMBERSBURG
16557855,VICTORIA RIZK,AC921,Maine Children's Cancer Center,36207,ANNISTON
47297819,SHALU PAHUJA,AC748,AIS Cancer Center,53213,MILWAUKEE
65337297,AMINA RAFIQUE,AC804,West Virginia University Hospitals,19087,WAYNE
19804889,EMAN ZAYAN,AC194,Los Angeles Cancer Network,98029,ISSAQUAH
82110700,FRANK LIN,AC259,Anna Jaques Cancer Center,56601,BEMIDJI
44510939,Devon Evans,AC688,Mercy Clinic Oncology And Hematology Mcauley,33331,FORT LAUDERDALE
33209397,Cesar Rodriguez,AC933,Geisinger Health System,21402,ANNAPOLIS
18846636,MARY DILLHOFF,AC609,NHOH,48075,SOUTHFIELD
20496078,Kiran Vij,AC496,Texas Oncology - Grapevine,93442,MORRO BAY
86275740,SANI KIZILBASH,AC958,Children's Hospital of Orange County,7042,MONTCLAIR
34393055,KELLEY KOZMA,AC590,Kaleida Health,78723,AUSTIN
48139091,Liat Dagan,AC711,Carolina Blood and Cancer Care Associates,85037,PHOENIX
32383569,MOHAMMED ATHAR,AC579,Texas Oncology - Odessa West Texas Cancer Center,2144,SOMERVILLE
41408493,Kristin Arreola,AC387,Lowcountry Hematology & Oncology,45249,CINCINNATI
68510994,FAHD RAHMAN,AC886,Arizona Cancer Center,86301,PRESCOTT
50915050,Aamer Farooq,AC347,Vail Health,36652,MOBILE
28998468,Carmel Verrier,AC951,Carteret Cancer Center,90806,LONG BEACH
89625962,Jason Jones,AC786,Baptist Cancer Center,53562,MIDDLETON
57115241,SNEHAL THAKKAR,AC423,SwedishAmerican Regional Cancer Center,75206,DALLAS
42093475,Venkata Parsa,AC775,Carolina Oncology Specialists,11702,BABYLON
14530938,TANUJA BHANDARI,AC622,The Polyclinic,60657,CHICAGO
93819436,BROCK ADAMS,AC649,Wesley Pediatric Specialists,27403,GREENSBORO
74414803,MIE THINN,AC960,East Orange Medical Center / Carewell Health Hospital,41017,FT MITCHELL
87927584,Fotios Asimakopoulos,AC811,Goshen Center for Cancer Care,86409,KINGMAN
11702702,Frank Tsai,AC111,St. Mary's Regional Medical Center Cancer Center,52001,DUBUQUE
97735814,Farhan Imran,AC587,Millennium Oncology Texas,16830,CLEARFIELD
21389782,Michel Velez,AC117,Saint Francis Medical Center,55901,ROCHESTER
38889532,Gibran Mahmud,AC943,VISN 12 Great Lakes Healthcare System,6776,NEW MILFORD
16362076,Lauren King,AC342,Hannibal Clinic James E Cary Cancer Center,32073,ORANGE PARK
55660570,Hemant Murthy,AC622,The Polyclinic,60657,CHICAGO
34638058,Frederick Locke,AC200,Cancer Center of North Dakota,28677,STATESVILLE
88244048,OBIAGELI EZEWUIRO,AC641,Genesis Care Florida,39531,BILOXI
39019053,JENNIFER JOHNSON,AC737,Renown Health System,22033,FAIRFAX
22401015,SHAHBAZ MALIK,AC599,University Of Missouri  Health Care,71643,GOULD
81492729,SARAH BRIER,AC384,Holy Cross Hospital Florida,49770,PETOSKEY
19707843,ERICK CRUZ,AC581,Beebe Healthcare,34491,SUMMERFIELD
24392243,NINA DSOUZA,AC381,Allina Health,48201,DETROIT
11985246,Janet McNaughton,AC670,UF Oncology- Fernandina,95655,MATHER
94702844,JASON KNIGHT,AC147,Ascension Providence Park Hospital - Novi,44004,ASHTABULA
53635365,SEA CHEN,AC915,VA Southeast Network,78712,AUSTIN
81760594,JEFFREY VAINSHTEIN,AC896,Texas Oncology - Carrollton,10309,STATEN ISLAND
68511508,GHAYATHRI JEYAKUMAR,AC940,Westchester University Medical Center,94710,BERKELEY
39687940,Keeran Sampat,AC967,Central Maine Medical Center,94402,SAN MATEO
20111815,NOLYN NYATANGA,AC917,Texas Oncology - Waco,14221,BUFFALO
79934350,WASSIM ABIDA,AC664,Regional Cancer Center,44118,CLEVELAND
71579902,KARL HAGLUND,AC335,White Plains Hospital,64154,KANSAS CITY
49042053,Arjun Sood,AC518,Carle Foundation/Carle Physicians Group,22405,FREDERICKSBURG
29519392,GLENN SEGAL,AC606,Mount Sinai Health System,93405,SAN LUIS OBISPO
64397071,Rebecca Eisenberg,AC744,Texas Oncology - Midlothian,60453,OAK LAWN
91874483,CHRISTAL WILLIAMSON,AC164,University Hospitals Health System,726,CAGUAS
86054595,W Scott Goebel,AC175,Cancer Care Specialists of Illinois,55455,MINNEAPOLIS
49929742,BRIAN KAVANAGH,AC926,Bozeman Health,27909,ELIZABETH CITY
37588519,CARL JUENG,AC917,Texas Oncology - Waco,14221,BUFFALO
39211798,KHOI DAO,AC992,City of Hope Community,98166,SEATTLE
79942270,LYNN BAATZ,AC651,Pomona Valley Hospital Medical Center,91776,SAN GABRIEL
73347037,Hazem Elkassas,AC717,Hematology Oncology Of The North Shore,44094,WILLOUGHBY
56999018,Anna Sechser Perl,AC644,Saint Vincent Hospital,1230,GREAT BARRINGTON
16935770,Gheath Al-Atrash,AC291,Crete Area Medical Center,38901,GRENADA
80380100,Moshe Levy,AC454,Multicare Mary Bridge Childrens Health Center,77504,PASADENA
37570499,Michael Marte,AC772,Tower Health,30115,CANTON
61769491,SANA JEFFREYS,AC166,Penn State Health System,45245,CINCINNATI
